platen_temp_upper,hydraulic_pressure,density
30.293895765374835,0.047240036979136465,
30.34832949056623,0.07698857395793816,
30.434959280075187,0.02481090450824653,
30.54447494977153,0.03332516493843513,
30.490063937819343,0.06416912884376041,
30.409740952984993,0.03335533568513563,
30.352468675736688,0.013837837668927168,
30.20845872544134,0.01768504110665697,
30.134814631841415,0.06407915620941682,
29.905386630200642,0.07537393752099106,
29.81478270576125,0.06529797137106133,
29.62951012223478,0.07238448582181882,
29.546219722387875,0.023581865304248766,
29.51342951268038,0.013360545688739551,
29.536540353872045,0.02056867275556956,
29.535960613172957,0.03939693588708482,
29.58422142169208,0.06633380509203704,
29.707863610368783,0.04887850583980262,
29.80876623504118,0.02509022823921649,
29.946619734587493,0.037629026039505055,
30.18449978406539,0.03626533304315628,
30.259377860670295,0.07957183089865166,
30.37694876386703,0.02648331237801746,
30.478222823404067,0.057244333264676484,
30.532199845670227,0.05221942295718185,
30.504744104306443,0.014062996175703633,
30.417114485297272,0.055203277682040905,
30.31107453581793,0.052430501105068625,
30.25452576662012,0.0651373974018669,
30.068116539955497,0.07942224778688005,
29.89334573416224,0.04672950004121874,
29.742190872226843,0.05451168218752844,
29.674873777699002,0.03818417185783111,
29.520587522146513,0.07327867413973045,
29.486388657953746,0.014849632328785587,
29.53716728998683,0.05228002710059159,
29.5343880469901,0.025032444490060132,
29.62478527185209,0.06653381710600569,
29.695175813433845,0.017805886612829266,
29.918271305131135,0.02582767247950353,
30.06163289444492,0.05301116748599595,
30.150889427981408,0.07065831495808819,
30.343082844068828,0.012268356360752216,
30.3897502063829,0.047594290893182345,
30.44014869314674,0.06511767294913791,
30.53871248511005,0.049841461146421566,
30.459897180323484,0.04290745590985716,
30.445874127829526,0.034103470323867575,
30.275721918097975,0.04700156634233977,
30.18830469981512,0.03274026901524192,
29.99591933693441,0.04836413835208673,
29.873533101028766,0.06211516847513451,
29.757487138993145,0.0460120916287043,
29.57988683405388,0.03798304371548722,
29.544957767238433,0.011749789021146928,
29.46141584119333,0.040672673297561544,
29.518261453011164,0.0286174722053908,
29.589537427497984,0.07453202542997513,
29.60813733334258,0.0758698580271285,
29.80042348764557,0.010340226799378967,
29.93996366192571,0.0621919292654258,
30.010676065451797,0.07828948077710586,
30.19676300039867,0.03878745090466808,
30.357625630336504,0.027533953152457012,
30.438062899431646,0.05303579329323304,
30.4352894010715,0.03140607683337744,
30.52118985697952,0.05763579808023871,
30.455271782835595,0.059194637880659456,
30.368605452778723,0.012281635297337796,
30.29298368500055,0.07047676174245314,
30.184862826871644,0.0734130732669008,
29.975106253712152,0.03435031784501214,
29.81791048342825,0.04464830736965124,
29.764351579251777,0.03894597922693688,
29.573921329990323,0.028761702408431525,
29.487842426123247,0.04442163346402713,
29.47121315656779,0.0725193985657811,
29.486583809760365,0.0740071104091505,
29.59072052877964,0.04022650223411235,
29.682892286842613,0.07413021384784958,
29.76167070585672,0.035686353257672915,
29.89529093551853,0.06838769751584967,
30.076754129157628,0.04462344746440507,
30.1769643046133,0.04436689749366683,
30.29545984043538,0.056169288457573685,
30.412411352549487,0.0370711531925637,
30.47655134211308,0.06904687267193177,
30.50480781565925,0.0587251962172101,
30.45691858797577,0.04132990175397697,
30.353784293601137,0.06382518680987231,
30.2978052273286,0.021312248150473875,
30.135088636320443,0.01154021543070109,
29.942437848015043,0.05933739909077255,
29.825473908931617,0.07776950817185792,
29.65910799268969,0.05388998758929005,
29.63339454042998,0.05981320916265107,
29.501322406296456,0.025771397406445393,
29.497324349427164,0.03735124964085755,
29.56307934405824,0.03136326197830991,
29.544434993642994,0.07357413341149158,
29.693500827318257,0.048583203258950235,
29.818424190677913,0.010152246716756496,
29.92348000383143,0.06094494889211162,
30.10648166431192,0.06360553060351172,
30.247758346264334,0.030035011847568828,
30.34561655257422,0.020209478108373494,
30.49577621793577,0.07939740421650142,
30.479267639548194,0.07835123167170532,
30.51120900871373,0.039376468221407,
30.455651789917244,0.012007116331932036,
30.34093064300443,0.0773964048118549,
30.2871942769617,0.032107686657709675,
30.153793104550434,0.0333496071536705,
29.917853809435904,0.016324363295486963,
29.776907493693866,0.06047190550675424,
29.65084914744027,0.01819156279498004,
29.560986827949765,0.028694266592390556,
29.482693105211272,0.02138223667671008,
29.48914223042987,0.027806923188983416,
29.551874789091944,0.06529974806174826,
29.616291167282114,0.06520225160403151,
29.72148460931294,0.04002640607296799,
29.852561978338883,0.016894275075711895,
29.97925100931202,0.05973993128491364,
30.09776796304835,0.06182310254978818,
30.226346397453835,0.030706268451817842,
30.35706577007946,0.0692625536165233,
30.457971708909128,0.04835782121770659,
30.47713297542735,0.06846745320318676,
30.53497977608538,0.023504485224915737,
30.421977225015592,0.050774006383941424,
30.347814005514337,0.03463699313828073,
30.25256831093319,0.04621434000914912,
30.073265071524045,0.06218003219316512,
29.916276013623577,0.010063391485738362,
29.751961127095147,0.029548237267881437,
29.618518946649242,0.04565203391769201,
29.60490830688037,0.027295628454566838,
29.563032439934858,0.04407577343987987,
29.530262559664937,0.06193907266598084,
29.53567480761836,0.062001459894665795,
29.59625172673741,0.0337839097232066,
29.714673083030572,0.027940943676397975,
29.81390118631879,0.06907586224300068,
29.971454437170994,0.02807489099013475,
30.127585954058294,0.04987379506832437,
30.30446540975924,0.04515348312787512,
30.36135983367821,0.014039828154267159,
30.48524749669884,0.020544154706516285,
30.505579934480085,0.051722319008077555,
30.531110016445325,0.05953933582702464,
30.426706206389696,0.020865903164192318,
30.323070141355235,0.053152240209179094,
30.15790454101721,0.04943234548968991,
30.03817722867882,0.03870955691843528,
29.907013539102323,0.025881613897205967,
29.76458038258594,0.04423167305404863,
29.610352954964892,0.03822446100547699,
29.57376298321076,0.03483517428214702,
29.477436323162898,0.044700759491421584,
29.476625394080298,0.05331883552047733,
29.565031588942656,0.014943343442996854,
29.599963412344938,0.07790581284148694,
29.78213272265989,0.011878510677969481,
29.910980921095195,0.01072610117697847,
30.042931760726354,0.05254527793556414,
30.135297256531697,0.04052966917827234,
30.295284000144388,0.03381687725133559,
30.405722920242823,0.05603248753810976,
30.52354531762907,0.06644793440868446,
30.538240199050545,0.033353936037422906,
30.50447151893497,0.04850373661726655,
30.46429951612299,0.03288114050171101,
30.358639769537128,0.07208942700293752,
30.181644632352516,0.0757125985931093,
30.06273191294822,0.05518884367078765,
29.886844618898316,0.02086953843475351,
29.780722464252822,0.021529832983659236,
29.586850676516924,0.052182592123035554,
29.594660663338757,0.05527917068168921,
29.554294842762957,0.05256837361329055,
29.508650180136392,0.019373985578474216,
29.526934295673176,0.06630856118482069,
29.630918075692517,0.02598370088681312,
29.72145390175815,0.06965646861323131,
29.858532319496714,0.07465737699725111,
30.06490224224325,0.01811149716315614,
30.182497280323883,0.05471566180970495,
30.35307084588972,0.0731990359892646,
30.406932951438165,0.076347787639633,
30.433847755604834,0.016137566721262594,
30.494052850214683,0.03289604500297412,
30.503180966545337,0.07214463447130794,
30.362201144740933,0.03931300845915492,
30.343252092744542,0.07632391030171032,
30.181623354873647,0.05756201008160886,
30.027884406088933,0.07992968023424854,
29.913063881310503,0.0595657208740728,
29.759254996807623,0.07167804435013475,
29.595243161586144,0.07651507940020412,
29.54862361034417,0.04264667512684024,
29.495987255015706,0.04174001328777084,
29.509184101921974,0.06090384059193981,
29.59623440226462,0.06409545441258178,
29.693395828162927,0.06134870891762805,
29.791546861856673,0.02254487083175342,
29.883097586231486,0.012293519543541057,
30.0418247569822,0.06422788353957985,
30.245544022289668,0.07563888778812752,
30.367105233545352,0.07727392316245173,
30.440866357182372,0.07044163984648405,
30.518176244456267,0.05406316704509907,
30.499284132959392,0.034331746327740525,
30.50787156498445,0.03178930759505214,
30.340426569465173,0.014903989225562075,
30.272335254753923,0.03362755230193411,
30.128344500698,0.02890335252923025,
30.030676504665525,0.03400245150806979,
29.798638356438804,0.07439410121850042,
29.743803261484405,0.06691243526456823,
29.56237272778207,0.057105825260306955,
29.5405373761469,0.057056762410764544,
29.509963186670166,0.06267067022733099,
29.47012766598305,0.02882743444892985,
29.61550281303637,0.016543141846538614,
29.69238934439139,0.029166094618831934,
29.761902170556247,0.06433971621649225,
29.987683902914604,0.02806211314575862,
30.140375003661504,0.07474734351622199,
30.269797815838803,0.0546275238155809,
30.40259660901807,0.06155065089056182,
30.47726885829432,0.02599559959849572,
30.53181527641969,0.06647184226518882,
30.458449387175772,0.06311553166623472,
30.452031058909235,0.033435397956341116,
30.332727899695755,0.059581272422413706,
30.280499040041107,0.04883217842815411,
30.12426889525465,0.057393191415471355,
29.952313330502466,0.05531934097985867,
29.840781536204634,0.01719874344428445,
29.69599619424845,0.05091928925447606,
29.617997391348275,0.058724494380863045,
29.556123286376625,0.06238086120594924,
29.510121003033998,0.05724702221008015,
29.513491906432886,0.056341677536643764,
29.62546987908349,0.022838577763044137,
29.701060558923615,0.07123065251856553,
29.8816197278861,0.054881337285793724,
30.01425628049342,0.06279968428047691,
30.12109662375748,0.03649472994781301,
30.217837420783827,0.04841746996511036,
30.410293136667917,0.07167059552790032,
30.41089434085254,0.07025455887334472,
30.451570664801707,0.07106927483500983,
30.49755466347642,0.07407475590623189,
30.401705571310277,0.044793762312716395,
30.38707384584503,0.07912040270574104,
30.20718748048904,0.01743492009314801,
30.082462213705377,0.010654745599678009,
29.920052554532983,0.010483717666214374,
29.791532861178595,0.021875998269406845,
29.711255251207803,0.07359609335505826,
29.595139389232088,0.05075603527226274,
29.50721388151595,0.0659779865535262,
29.53839354764369,0.07024858620896915,
29.566904231382924,0.044520371259881036,
29.62886806682697,0.02539513819632442,
29.76604752566674,0.012775240581479656,
29.833951154671798,0.020548019866650565,
29.98974542054815,0.02101801482996945,
30.194018042612576,0.01356885403647587,
30.34271592161233,0.07877083061560701,
30.41824632178494,0.02948780725830679,
30.44484094187996,0.05910609612659051,
30.470528796462528,0.06363340014112875,
30.472491295083394,0.06208102858570638,
30.39858051612471,0.01123303590458463,
30.329577965411396,0.03978541556344364,
30.231505348691325,0.029795316738106065,
30.035503875866137,0.021078949329430587,
29.869483066728,0.06106700582494406,
29.75132164111492,0.042900551235655504,
29.598238104238735,0.07243806955071137,
29.517859823075526,0.05282948905143323,
29.51502854959253,0.050594009146459874,
29.509972416414048,0.014752523701258274,
29.58235305683594,0.0568908874628504,
29.61026152598358,0.05331518160368624,
29.74871716954694,0.07729089345005148,
29.866774363988473,0.056840055259833766,
30.019104576331763,0.03833464797670059,
30.232134306883385,0.012631539802593392,
30.338388999080557,0.03291014429254179,
30.434395324149943,0.06611773457575633,
30.47945855931986,0.01527349777128671,
30.463304144656487,0.06850534643683458,
30.45592639944585,0.02103338433300154,
30.36201217748741,0.06420239189019132,
30.34618377796624,0.020737100531810854,
30.165373609728363,0.02421205752846858,
29.97634988500298,0.01750670912382423,
29.851830113725352,0.06221583750403875,
29.7689032855039,0.014138995110712815,
29.633485524167735,0.06226105469191545,
29.562086287121566,0.0280244265571215,
29.452054698533267,0.034060455062622286,
29.513249801700105,0.05234125863501771,
29.57770467461566,0.06012213132921643,
29.67475341416119,0.03181624151507824,
29.756687515292217,0.02618154599966977,
29.919826083285756,0.06880584021113867,
30.08289184160329,0.017448641914388763,
30.229732658228055,0.06734222118193896,
30.33560917715551,0.012173703886658296,
30.412058157295792,0.012051079050492965,
30.48305846403606,0.056792355032884406,
30.46301407516637,0.05081119649881282,
30.478819328021306,0.06195070458666232,
30.385556140273117,0.01867722741436536,
30.23017862446512,0.019721805686049275,
30.13382298103183,0.045428883240221166,
30.024067617923787,0.022614794029669885,
29.792004141319186,0.0421373864295114,
29.73724273452149,0.04666631938969737,
29.62238149504036,0.025917853208276338,
29.485378845982066,0.039816980600421596,
29.53386281415535,0.07874129923776962,
29.52467890740553,0.04673663227982782,
29.536266923036262,0.07534298077227888,
29.68738311507502,0.02083515849016606,
29.85014226259376,0.026605108258730657,
29.931187690494443,0.03995862784283921,
30.061938981088876,0.05995627877437206,
30.213564003750232,0.03760104228444314,
30.34967680455137,0.03150722569984699,
30.474207392640515,0.07210770388962844,
30.495670152073448,0.07376732916432269,
30.535442613677617,0.0139901270529388,
30.45684743456535,0.07461077356945885,
30.417202859072546,0.03040956929974182,
30.293073727453802,0.07951139788114546,
30.11453102761492,0.0300857911373646,
29.91555219233708,0.05061440885345874,
29.77496584220118,0.04090329115031294,
29.70663906424563,0.06355982166806028,
29.547943499092522,0.03375085593847473,
29.565474199877386,0.012045273860740757,
29.52220930874436,0.06564014805447578,
29.50494052057898,0.042552319208788346,
29.544927330191,0.05750741507773344,
29.654328078115164,0.07698712932431175,
29.793098999329747,0.06187491740246874,
29.94728817575896,0.07762544134455611,
